# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  217       7.715149703721e-10       1.065780758350e-13       1.148426172555e-12       0.000000000000e+00       6.583779256648e-18       6.583604400430e-18       1.755673389018e-22      -6.441376118092e-14      -6.441627611747e-14       2.514936547036e-18      -1.024882604789e-16      -1.024885845141e-16      1.506087485513e-100       5.521733601992e-13      -6.867108313178e-15       1.065615943020e-13       1.648153299379e-17      -1.325254101053e-15 
  218       7.717767392535e-10       1.090696894680e-13       1.359752923283e-12       0.000000000000e+00       6.474849189022e-18       6.474679515505e-18       1.702419444812e-22      -6.387504093640e-14      -6.387750578995e-14       2.464853552427e-18      -1.259882169616e-16      -1.259884878867e-16     -4.932379927326e-101       5.630505379278e-13      -7.002382419079e-15       1.090528226249e-13       1.686684312423e-17      -1.356236281578e-15 
  219       7.719530236815e-10       1.117592546779e-13       1.572827215299e-12       0.000000000000e+00       6.367507087329e-18       6.367342249245e-18       1.650942168470e-22      -6.333435881194e-14      -6.333677790705e-14       2.419095108308e-18      -1.493199873104e-16      -1.493201258423e-16      1.162522557953e-101       5.743997977541e-13      -7.143527577683e-15       1.117419719129e-13       1.728276504249e-17      -1.389679907732e-15 
  220       7.720457793427e-10       1.146515599181e-13       1.787552236528e-12       0.000000000000e+00       6.261734079707e-18       6.261574077996e-18       1.601178512078e-22      -6.279182922923e-14      -6.279420545873e-14       2.376229504119e-18      -1.724789347331e-16      -1.724790095102e-16     -3.406901630471e-102       5.862306823901e-13      -7.290662466998e-15       1.146338298788e-13       1.773003924847e-17      -1.425644521946e-15 
  221       7.720531887226e-10       1.177513778710e-13       2.003815101323e-12       0.000000000000e+00       6.157511678644e-18       6.157356422065e-18       1.553073160452e-22      -6.224754724111e-14      -6.224988107386e-14       2.333832741158e-18      -1.954608963947e-16      -1.954609295058e-16      7.313214530860e-103       5.985526999887e-13      -7.443905335245e-15       1.177331684672e-13       1.820940380319e-17      -1.464189470543e-15 
  222       7.719745733871e-10       1.210630260466e-13       2.221574052655e-12       0.000000000000e+00       6.054822253381e-18       6.054671468434e-18       1.506602832349e-22      -6.170171175787e-14      -6.170399891854e-14       2.287160670774e-18      -2.182612346803e-16      -2.182611869259e-16     -2.320532971199e-103       6.113730143405e-13      -7.603345274961e-15       1.210443045202e-13       1.872152637851e-17      -1.505368439965e-15 
  223       7.718134164644e-10       1.245906728937e-13       2.440750397167e-12       0.000000000000e+00       5.953648338893e-18       5.953501917650e-18       1.461757425137e-22      -6.115448518883e-14      -6.115672100205e-14       2.235813216924e-18      -2.408748688243e-16      -2.408747966906e-16      5.664307359770e-104       6.246981696548e-13      -7.769063673256e-15       1.245714058421e-13       1.926705159508e-17      -1.549233263144e-15 
  224       7.715682414839e-10       1.283388455309e-13       2.661197889191e-12       0.000000000000e+00       5.853972151423e-18       5.853830161355e-18       1.418495847833e-22      -6.060589475014e-14      -6.060808242138e-14       2.187671236038e-18      -2.632971730151e-16      -2.632971883771e-16     -1.306807272315e-104       6.385363635727e-13      -7.941162480158e-15       1.283189988514e-13       1.984667953922e-17      -1.595840232917e-15 
  225       7.712360033268e-10       1.323120387131e-13       2.882831320356e-12       0.000000000000e+00       5.755776070758e-18       5.755638321142e-18       1.376732005096e-22      -6.005605227763e-14      -6.005820232590e-14       2.150048269230e-18      -2.855241911525e-16      -2.855242357858e-16      3.406810172854e-105       6.528957503029e-13      -8.119743105545e-15       1.322915776078e-13       2.046110529246e-17      -1.645245239695e-15 
  226       7.708195748864e-10       1.365142916381e-13       3.105627088663e-12       0.000000000000e+00       5.659042881724e-18       5.658908854924e-18       1.336356593108e-22      -5.950519959571e-14      -5.950731807770e-14       2.118481993530e-18      -3.075520516641e-16      -3.075518982335e-16     -1.036275272536e-105       6.677838438322e-13      -8.304898997176e-15       1.364931806846e-13       2.111095348767e-17      -1.697498509224e-15 
  227       7.703221052890e-10       1.409496518850e-13       3.329479058866e-12       0.000000000000e+00       5.563755233055e-18       5.563624583143e-18       1.297264294551e-22      -5.895346048337e-14      -5.895554119542e-14       2.080712054501e-18      -3.293767632901e-16      -3.293762930713e-16      2.615040264535e-106       6.832055645539e-13      -8.496691347560e-15       1.409278550350e-13       2.179685005389e-17      -1.752650371470e-15 
  228       7.697392484720e-10       1.456224818685e-13       3.554228180933e-12       0.000000000000e+00       5.469895449555e-18       5.469768323318e-18       1.259378306573e-22      -5.840084770142e-14      -5.840287798303e-14       2.030281605948e-18      -3.509943823906e-16      -3.509937382827e-16     -5.664520458374e-107       6.991703420348e-13      -8.695237427576e-15       1.455999623989e-13       2.251946960716e-17      -1.810755071247e-15 
  229       7.690692690725e-10       1.505367795890e-13       3.779820662246e-12       0.000000000000e+00       5.377446095308e-18       5.377322916013e-18       1.222674047391e-22      -5.784750751234e-14      -5.784947707349e-14       1.969561154194e-18      -3.724008699468e-16      -3.724003295681e-16      1.313604472865e-107       7.156849143092e-13      -8.900621034842e-15       1.505135001586e-13       2.327943040948e-17      -1.871862322029e-15 
  230       7.683169190483e-10       1.556960696518e-13       4.006216507547e-12       0.000000000000e+00       5.286390357493e-18       5.286271477228e-18       1.187177506091e-22      -5.729366138400e-14      -5.729556505475e-14       1.903670753075e-18      -3.935921252710e-16      -3.935919322733e-16     -3.466436196236e-108       7.327538330480e-13      -9.112898776249e-15       1.556719923743e-13       2.407727751573e-17      -1.936015950818e-15 
  231       7.674839375848e-10       1.611041486882e-13       4.233275807871e-12       0.000000000000e+00       5.196711863770e-18       5.196597364683e-18       1.152919650418e-22      -5.673938396550e-14      -5.674122379081e-14       1.839825309994e-18      -4.145645785122e-16      -4.145648611512e-16      1.170258663935e-108       7.503831826432e-13      -9.332146320385e-15       1.610792350901e-13       2.491359804762e-17      -2.003263167148e-15 
  232       7.665659937286e-10       1.667651444154e-13       4.460864962101e-12       0.000000000000e+00       5.108394380213e-18       5.108283978609e-18       1.119881543037e-22      -5.618468910495e-14      -5.618647721824e-14       1.788113288700e-18      -4.353153385641e-16      -4.353160518877e-16     -2.489274155656e-109       7.685801661448e-13      -9.558453248039e-15       1.667393553851e-13       2.578903032697e-17      -2.073655297470e-15 
  233       7.655633178635e-10       1.726827733061e-13       4.688927662346e-12       0.000000000000e+00       5.021421630975e-18       5.021314728605e-18       1.087983439894e-22      -5.562972569654e-14      -5.563148031187e-14       1.754615326799e-18      -4.558414409082e-16      -4.558423602928e-16      5.508604760209e-110       7.873519440670e-13      -9.791908611000e-15       1.726560691570e-13       2.670414907951e-17      -2.147238554574e-15 
  234       7.644798628526e-10       1.788601817423e-13       4.917406771613e-12       0.000000000000e+00       4.935777236003e-18       4.935673136370e-18       1.057119851673e-22      -5.507468563754e-14      -5.507642199133e-14       1.736353796864e-18      -4.761393962337e-16      -4.761402187890e-16     -9.970745615720e-111       8.067009568926e-13      -1.003254276035e-14       1.788325223014e-13       2.765944087062e-17      -2.224052062417e-15 
  235       7.633162503144e-10       1.853006502432e-13       5.146157881567e-12       0.000000000000e+00       4.851444784464e-18       4.851342917142e-18       1.027197479081e-22      -5.451965473035e-14      -5.452138079814e-14       1.726067788812e-18      -4.962056956852e-16      -4.962061727019e-16      4.593065968098e-111       8.266332791932e-13      -1.028043124255e-14       1.852719948302e-13       2.865541300900e-17      -2.304136612890e-15 
  236       7.620696675992e-10       1.920077455538e-13       5.375060128467e-12       0.000000000000e+00       4.768407934822e-18       4.768308010962e-18       9.981531090283e-23      -5.396468762594e-14      -5.396640428759e-14       1.716661645462e-18      -5.160372574310e-16      -5.160372781381e-16     -7.442196741945e-112       8.471550926079e-13      -1.053565093560e-14       1.919780529367e-13       2.969261706610e-17      -2.387536556986e-15 
  237       7.607407286943e-10       1.989848135872e-13       5.604048589776e-12       0.000000000000e+00       4.686650456202e-18       4.686552535506e-18       9.699641769477e-23      -5.340992029004e-14      -5.341162160776e-14       1.701317728443e-18      -5.356311567900e-16      -5.356307755545e-16      2.711048374732e-112       8.682711961337e-13      -1.079826152227e-14       1.989540420167e-13       3.077157046333e-17      -2.474293499745e-15 
  238       7.593316823428e-10       2.062347396014e-13       5.833041681683e-12       0.000000000000e+00       4.606156270052e-18       4.606060636313e-18       9.426543473642e-23      -5.285550889760e-14      -5.285718489357e-14       1.675995969468e-18      -5.549843761204e-16      -5.549837596500e-16     -4.091627464724e-113       8.899852516218e-13      -1.106830854320e-14       2.062028468820e-13       3.189271938509e-17      -2.564443318152e-15 
  239       7.578433234236e-10       2.137603164273e-13       6.061921263361e-12       0.000000000000e+00       4.526909467676e-18       4.526816392033e-18       9.162716537832e-23      -5.230154735969e-14      -5.230318893267e-14       1.641572981352e-18      -5.740941321904e-16      -5.740934526259e-16      2.027534966807e-113       9.123004575650e-13      -1.134583177646e-14       2.137272599316e-13       3.305649572259e-17      -2.658020739898e-15 
  240       7.562744256520e-10       2.215645586482e-13       6.290580211694e-12       0.000000000000e+00       4.448894288819e-18       4.448803943496e-18       8.908368901201e-23      -5.174810231816e-14      -5.174970262046e-14       1.600302299732e-18      -5.929582010018e-16      -5.929575879821e-16     -4.657596340925e-114       9.352212977890e-13      -1.163088698519e-14       2.215302952825e-13       3.426336565946e-17      -2.755063250075e-15 
  241       7.546250325846e-10       2.296504865661e-13       6.518934211928e-12       0.000000000000e+00       4.372095179351e-18       4.372007688086e-18       8.663035662071e-23      -5.119526645157e-14      -5.119682051341e-14       1.554061845392e-18      -6.115746408866e-16      -6.115742034824e-16      9.592325519957e-115       9.587536322673e-13      -1.192354704699e-14       2.296149727699e-13       3.551379626371e-17      -2.855608404884e-15 
  242       7.528972376630e-10       2.380207176357e-13       6.746888684062e-12       0.000000000000e+00       4.296496885375e-18       4.296412293017e-18       8.425695299278e-23      -5.064315333450e-14      -5.064466037899e-14       1.507044492359e-18      -6.299412188166e-16      -6.299410311153e-16     -4.287859412679e-115       9.828988895122e-13      -1.222382972758e-14       2.379839094434e-13       3.680819230584e-17      -2.959688751286e-15 
  243       7.510922926425e-10       2.466774637611e-13       6.974332517174e-12       0.000000000000e+00       4.222084419375e-18       4.222002629179e-18       8.195296060784e-23      -5.009188003154e-14      -5.009334407125e-14       1.464039708906e-18      -6.480552261437e-16      -6.480552827484e-16      1.131001052756e-115       1.007660881089e-12      -1.253178242952e-14       2.466393168652e-13       3.814689584093e-17      -3.067331793389e-15 
  244       7.492105024085e-10       2.556227041099e-13       7.201172009749e-12       0.000000000000e+00       4.148842931204e-18       4.148763762310e-18       7.971224295932e-23      -4.954155753785e-14      -4.954298343564e-14       1.425897785574e-18      -6.659139287100e-16      -6.659141665104e-16     -2.695891116002e-116       1.033041202694e-12      -1.284742499768e-14       2.555831738969e-13       3.953021293304e-17      -3.178562141322e-15 
  245       7.472524929944e-10       2.648585785728e-13       7.427304406469e-12       0.000000000000e+00       4.076757557873e-18       4.076680820997e-18       7.753407139988e-23      -4.899225380405e-14      -4.899364545432e-14       1.391650265370e-18      -6.835152197274e-16      -6.835155767704e-16      1.054404936777e-116       1.059041689820e-12      -1.317078025919e-14       2.648176200983e-13       4.095847450086e-17      -3.293406403737e-15 
  246       7.452177295284e-10       2.743875741700e-13       7.652603124618e-12       0.000000000000e+00       4.005813292890e-18       4.005738781467e-18       7.542111313187e-23      -4.844400573287e-14      -4.844536819652e-14       1.362463654012e-18      -7.008577230048e-16      -7.008581468485e-16     -1.480421506267e-117       1.085665454813e-12      -1.350188692078e-14       2.743451421049e-13       4.243206514418e-17      -3.411895505695e-15 
  247       7.431062279908e-10       2.842120283582e-13       7.876971958265e-12       0.000000000000e+00       3.935995103916e-18       3.935922601097e-18       7.337650004941e-23      -4.789690801208e-14      -4.789824731876e-14       1.339306679176e-18      -7.179401742811e-16      -7.179406046141e-16      4.209117045558e-118       1.112915440187e-12      -1.384078157703e-14       2.841680770118e-13       4.395134633386e-17      -3.534058512500e-15 
  248       7.409201206041e-10       2.943334811715e-13       8.100360025156e-12       0.000000000000e+00       3.867288286686e-18       3.867217604727e-18       7.140135651767e-23      -4.735113205444e-14      -4.735245258482e-14       1.320530379164e-18      -7.347608728754e-16      -7.347612466081e-16     -1.229707964245e-118       1.140792780163e-12      -1.418747833369e-14       2.942879646153e-13       4.551655622512e-17      -3.659914573837e-15 
  249       7.386622442682e-10       3.047530372180e-13       8.322681083584e-12       0.000000000000e+00       3.799678485641e-18       3.799609448935e-18       6.949341543410e-23      -4.680679504229e-14      -4.680809984877e-14       1.304806479555e-18      -7.513179239605e-16      -7.513181787672e-16      3.929621571850e-119       1.169297863170e-12      -1.454198202148e-14       3.047059093524e-13       4.712786563764e-17      -3.789477425049e-15 
  250       7.363319393480e-10       3.154722431413e-13       8.543776627526e-12       0.000000000000e+00       3.733151267308e-18       3.733083711808e-18       6.764719437006e-23      -4.626389447742e-14      -4.626518609835e-14       1.291620924459e-18      -7.676097947612e-16      -7.676098729894e-16     -1.776474439376e-119       1.198430110632e-12      -1.490428544491e-14       3.154234576276e-13       4.878551374874e-17      -3.922766298005e-15 
